assessment_question_id,assessment_question_shuffle_options
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"QoXOV-OtEeS_7SIACxCfaQ@2",t
"Z4_VSVFqEeSrHSIACzWC9Q@60",f
"kwQL10WfEeS5PCIACyoMqg@10",f
"0ZdXuD5bEeShYyIACy-TtA@75",f
"2U5JP0uEEeSHzCIAC0EV2A@60",f
"JS5GVwaDEeW3OCIAC44JnQ@1",t
"JS5GVwaDEeW3OCIAC44JnQ@1",t
"JS5GVwaDEeW3OCIAC44JnQ@1",t
"JS5GVwaDEeW3OCIAC44JnQ@1",t
"Q2YbXuOtEeS_7SIACxCfaQ@2",t
"Q2YbXuOtEeS_7SIACxCfaQ@2",t
"Q2YbXuOtEeS_7SIACxCfaQ@2",t
"Q2YbXuOtEeS_7SIACxCfaQ@2",t
"iOezWFH5EeS7PCIAC00KaA@27",f
"kwQL10WfEeS5PCIACyoMqg@11",f
"kwQL10WfEeS5PCIACyoMqg@11",f
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"QoAB6-OtEeS_7SIACxCfaQ@2",t
"Vmgu7EuBEeSHzCIAC0EV2A@133",f
"Qd5qCeOtEeS_7SIACxCfaQ@2",t
"Qd5qCeOtEeS_7SIACxCfaQ@2",t
"Qd5qCeOtEeS_7SIACxCfaQ@2",t
"Qd5qCeOtEeS_7SIACxCfaQ@2",t
"Qd5qCeOtEeS_7SIACxCfaQ@2",t
"syiVOkWhEeScGCIAC0uBoQ@9",f
"JSnZcgaDEeW3OCIAC44JnQ@2",f
"JSnZcgaDEeW3OCIAC44JnQ@2",f
"JSnZcgaDEeW3OCIAC44JnQ@2",f
"OWgSi-BzEeSwcCIAC45I6w@22",f
"OWgSi-BzEeSwcCIAC45I6w@22",f
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Qm6crOOtEeS_7SIACxCfaQ@2",t
"Cj71QeBuEeSTvSIAC4tIYg@28",f
"Q27N_eOtEeS_7SIACxCfaQ@2",t
"Q27N_eOtEeS_7SIACxCfaQ@2",t
"Q27N_eOtEeS_7SIACxCfaQ@2",t
"Q27N_eOtEeS_7SIACxCfaQ@2",t
"HZ-IKeB0EeSTvSIAC4tIYg@5",f
"HZ-IKeB0EeSTvSIAC4tIYg@5",f
"QSMwneOtEeS_7SIACxCfaQ@2",t
"Qf2yFeOtEeS_7SIACxCfaQ@2",t
"Qf2yFeOtEeS_7SIACxCfaQ@2",t
"Qf2yFeOtEeS_7SIACxCfaQ@2",t
"Qf2yFeOtEeS_7SIACxCfaQ@2",t
"Qf2yFeOtEeS_7SIACxCfaQ@2",t
"qCdU5UxNEeSHzCIAC0EV2A@30",f
"v8ZQ-gYwEeWbwyIAC9RJUQ@1",f
"v8ZQ-gYwEeWbwyIAC9RJUQ@1",f
"v8ZQ-gYwEeWbwyIAC9RJUQ@1",f
"wUTHTFeOEeSjYSIACwwLpg@23",f
"wUTHTFeOEeSjYSIACwwLpg@23",f
"P9KUZeOtEeS_7SIACxCfaQ@2",t
"P9KUZeOtEeS_7SIACxCfaQ@2",t
"P9KUZeOtEeS_7SIACxCfaQ@2",t
"uVbpzDvzEeSyOiIACzUIaw@18",f
"P2-NfeOtEeS_7SIACxCfaQ@2",t
"P3nGueOtEeS_7SIACxCfaQ@3",t
"P3nGueOtEeS_7SIACxCfaQ@3",t
"P95UROOtEeS_7SIACxCfaQ@2",t
"P95UROOtEeS_7SIACxCfaQ@2",t
"P95UROOtEeS_7SIACxCfaQ@2",t
"QAKlU-OtEeS_7SIACxCfaQ@2",t
"QAKlU-OtEeS_7SIACxCfaQ@2",t
"QAKlU-OtEeS_7SIACxCfaQ@2",t
"Qag_p-OtEeS_7SIACxCfaQ@2",t
"Qag_p-OtEeS_7SIACxCfaQ@2",t
"Qag_p-OtEeS_7SIACxCfaQ@2",t
"Qag_p-OtEeS_7SIACxCfaQ@2",t
"Qag_p-OtEeS_7SIACxCfaQ@2",t
"EpTtiEYIEeSjvSIACwQQbQ@33",f
"EpTtiEYIEeSjvSIACwQQbQ@33",f
"Qpw7uuOtEeS_7SIACxCfaQ@4",t
"QAxpX-OtEeS_7SIACxCfaQ@2",t
"QAxpX-OtEeS_7SIACxCfaQ@2",t
"QAxpX-OtEeS_7SIACxCfaQ@2",t
"QpcLjuOtEeS_7SIACxCfaQ@2",f
"ttKaAUxPEeSreiIACxAQNA@38",f
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"Qp764OOtEeS_7SIACxCfaQ@2",t
"QwRz3OOtEeS_7SIACxCfaQ@3",t
"QwRz3OOtEeS_7SIACxCfaQ@3",t
"QwRz3OOtEeS_7SIACxCfaQ@3",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"QmipMOOtEeS_7SIACxCfaQ@2",t
"P4iT3uOtEeS_7SIACxCfaQ@1",t
"QgENe-OtEeS_7SIACxCfaQ@2",t
"QgENe-OtEeS_7SIACxCfaQ@2",t
"QgENe-OtEeS_7SIACxCfaQ@2",t
"QgENe-OtEeS_7SIACxCfaQ@2",t
"QgENe-OtEeS_7SIACxCfaQ@2",t
"Cj71QeBuEeSTvSIAC4tIYg@29",f
"Cj71QeBuEeSTvSIAC4tIYg@29",f
"encu7VIGEeSrHSIACzWC9Q@13",f
"M8l11FeSEeSjYSIACwwLpg@43",f
"ZARsWuD4EeSQjSIAC1SZBQ@33",f
"nbZngkuTEeS5fSIACy-OMw@5",f
"0KNXFFeQEeSvEiIACyyVhg@13",f
"QHjAPuOtEeS_7SIACxCfaQ@2",t
"QHjAPuOtEeS_7SIACxCfaQ@2",t
"QHjAPuOtEeS_7SIACxCfaQ@2",t
"Q6JheOOtEeS_7SIACxCfaQ@3",t
"Q6JheOOtEeS_7SIACxCfaQ@3",t
"Q6JheOOtEeS_7SIACxCfaQ@3",t
"Q6JheOOtEeS_7SIACxCfaQ@3",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qp2bTeOtEeS_7SIACxCfaQ@2",t
"Qvr95uOtEeS_7SIACxCfaQ@2",t
"Qvr95uOtEeS_7SIACxCfaQ@2",t
"Qvr95uOtEeS_7SIACxCfaQ@2",t
"iNV68e2GEeSCCCIAC1WXbA@1",t
"iNV68e2GEeSCCCIAC1WXbA@1",t
"iNV68e2GEeSCCCIAC1WXbA@1",t
"QD2yyOOtEeS_7SIACxCfaQ@2",t
"QD2yyOOtEeS_7SIACxCfaQ@2",t
"QD2yyOOtEeS_7SIACxCfaQ@2",t
"mTL7SkuLEeSHzCIAC0EV2A@49",f
"nv7uJleYEeSjYSIACwwLpg@24",f
"JS4fRAaDEeW3OCIAC44JnQ@1",t
"JS4fRAaDEeW3OCIAC44JnQ@1",t
"JS4fRAaDEeW3OCIAC44JnQ@1",t
"JS4fRAaDEeW3OCIAC44JnQ@1",t
"QBgCLuOtEeS_7SIACxCfaQ@3",t
"QBgCLuOtEeS_7SIACxCfaQ@3",t
"QX2F-uOtEeS_7SIACxCfaQ@2",t
"QX2F-uOtEeS_7SIACxCfaQ@2",t
"QX2F-uOtEeS_7SIACxCfaQ@2",t
"QX2F-uOtEeS_7SIACxCfaQ@2",t
"QX2F-uOtEeS_7SIACxCfaQ@2",t
"QczdzeOtEeS_7SIACxCfaQ@2",t
"QczdzeOtEeS_7SIACxCfaQ@2",t
"QczdzeOtEeS_7SIACxCfaQ@2",t
"_tS3Dj80EeSbJiIAC0KQBw@62",f
"4DfKS0xOEeS5fSIACy-OMw@18",f
"XTVnZEYBEeSAFiIACyyIrg@57",f
"XTVnZEYBEeSAFiIACyyIrg@57",f
"2U5JP0uEEeSHzCIAC0EV2A@65",f
"JSsR-AaDEeW3OCIAC44JnQ@1",t
"JSsR-AaDEeW3OCIAC44JnQ@1",t
"JSsR-AaDEeW3OCIAC44JnQ@1",t
"JSsR-AaDEeW3OCIAC44JnQ@1",t
"P5FGeuOtEeS_7SIACxCfaQ@2",t
"QJp4MuOtEeS_7SIACxCfaQ@2",t
"QJp4MuOtEeS_7SIACxCfaQ@2",t
"QJp4MuOtEeS_7SIACxCfaQ@2",t
"QEiIROOtEeS_7SIACxCfaQ@2",t
"QEiIROOtEeS_7SIACxCfaQ@2",t
"QEiIROOtEeS_7SIACxCfaQ@2",t
"QFWnseOtEeS_7SIACxCfaQ@2",t
"QFWnseOtEeS_7SIACxCfaQ@2",t
"QFWnseOtEeS_7SIACxCfaQ@2",t
"ek9c7kuREeSreiIACxAQNA@32",f
"ek9c7kuREeSreiIACxAQNA@32",f
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"Qm_VL-OtEeS_7SIACxCfaQ@2",t
"eRmSBkvaEeS5fSIACy-OMw@31",f
"2U5JP0uEEeSHzCIAC0EV2A@64",f
"JStgIAaDEeW3OCIAC44JnQ@1",t
"JStgIAaDEeW3OCIAC44JnQ@1",t
"JStgIAaDEeW3OCIAC44JnQ@1",t
"JStgIAaDEeW3OCIAC44JnQ@1",t
"P4GO9eOtEeS_7SIACxCfaQ@3",t
"P4GO9eOtEeS_7SIACxCfaQ@3",t
"P4GO9eOtEeS_7SIACxCfaQ@3",t
"Q3JQc-OtEeS_7SIACxCfaQ@3",t
"Q3JQc-OtEeS_7SIACxCfaQ@3",t
"Q3JQc-OtEeS_7SIACxCfaQ@3",t
"Q3JQc-OtEeS_7SIACxCfaQ@3",t
"QfV0puOtEeS_7SIACxCfaQ@2",t
"v8ZQ9wYwEeWbwyIAC9RJUQ@1",f
"v8ZQ9wYwEeWbwyIAC9RJUQ@1",f
"v8ZQ9wYwEeWbwyIAC9RJUQ@1",f
"P2qrd-OtEeS_7SIACxCfaQ@2",t
"Q4cREeOtEeS_7SIACxCfaQ@3",t
"Q4cREeOtEeS_7SIACxCfaQ@3",t
"Q4cREeOtEeS_7SIACxCfaQ@3",t
"Q4cREeOtEeS_7SIACxCfaQ@3",t
"QV8BWeOtEeS_7SIACxCfaQ@2",t
"QV8BWeOtEeS_7SIACxCfaQ@2",t
"QV8BWeOtEeS_7SIACxCfaQ@2",t
"QV8BWeOtEeS_7SIACxCfaQ@2",t
"QV8BWeOtEeS_7SIACxCfaQ@2",t
"QYiChuOtEeS_7SIACxCfaQ@2",t
"QYiChuOtEeS_7SIACxCfaQ@2",t
"QYiChuOtEeS_7SIACxCfaQ@2",t
"QYiChuOtEeS_7SIACxCfaQ@2",t
"QYiChuOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"Qpl8lOOtEeS_7SIACxCfaQ@2",t
"qCdU5UxNEeSHzCIAC0EV2A@34",f
"qCdU5UxNEeSHzCIAC0EV2A@34",f
"JTVxZQaDEeW3OCIAC44JnQ@1",t
"JTVxZQaDEeW3OCIAC44JnQ@1",t
"JTVxZQaDEeW3OCIAC44JnQ@1",t
"JTVxZQaDEeW3OCIAC44JnQ@1",t
"P3XPE-OtEeS_7SIACxCfaQ@2",t
