peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"f3MV8QimEeWTpSIAC4-MSg@4","19","21","有繪製完整橢圓，但部份省略或沒有用相同的方式繪製出來",
"f3MV8QimEeWTpSIAC4-MSg@2","1","Yes","Yes",
"zwkOqgjdEeWeSiIACymIuA@7","2","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@5","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@5","1","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@10","1","No","No",
"lPnnmgiwEeWCQyIAC5XEog@9","38","40","沒有",0
"ZAMmhwiXEeW3OCIAC44JnQ@7","26","29","標出的點皆不正確  ",
"RqtD8gZEEeWUACIAC5cRqg@6","14","17","完全沒有繪製",
"Yt0OUgjCEeWk6iIAC3_PpA@11","20","21","完全正確",3
"Yt0OUgjCEeWk6iIAC3_PpA@12","10","11","<co-content><text>完全正確</text></co-content>",3
"lPnnmgiwEeWCQyIAC5XEog@5","11","14","幾乎完全不正確",0
"lPnnmgiwEeWCQyIAC5XEog@10","49","Yes","Yes",1
"hnL5aAjbEeWi2iIAC7RHVw@8","2","3","完全正確",
"hnL5aAjbEeWi2iIAC7RHVw@7","12","15","明顯不正確",
"s8EwFwYvEeWW0yIAC5cQUQ@2","6","8","無",
"zwkOqgjdEeWeSiIACymIuA@4","4","6","僅其中一種圖有標註",
"ZAMmhwiXEeW3OCIAC44JnQ@9","32","36","沒有填寫",
"Yt0OUgjCEeWk6iIAC3_PpA@11","10","12","幾乎正確，僅小部分不正確",2
"ZAMmhwiXEeW3OCIAC44JnQ@9","4","6","否，兩者其中一個沒有正確等分",
"lPnnmgiwEeWCQyIAC5XEog@8","23","25","部分不正確",1
"-biz_QZbEeW7kSIACySI9A@7","11","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@2","3","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@7","23","25","部分不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@7","1","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@7","1","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@5","15","17","幾乎正確，僅小部分不正確",2
"ZAMmhwiXEeW3OCIAC44JnQ@4","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"mOdhnQjIEeWRIiIAC9lFJw@9","23","24","有，兩面皆完整繪製",2
"RqtD8gZEEeWUACIAC5cRqg@9","18","19","相當完整",
"lPnnmgiwEeWCQyIAC5XEog@5","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@1","3","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@9","5","7","否，明顯比例不正確",0
"mOdhnQjIEeWRIiIAC9lFJw@11","12","16","方寬長寬與中心皆明顯不正確",1
"zwkOqgjdEeWeSiIACymIuA@4","1","No","No",
"lPnnmgiwEeWCQyIAC5XEog@6","30","32","部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@3","3","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@12","20","21","<co-content><text>完全正確</text></co-content>",3
"mOdhnQjIEeWRIiIAC9lFJw@6","1","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@6","2","4","小部分不正確",
"ZAMmhwiXEeW3OCIAC44JnQ@9","3","Yes","Yes",
"f3MV8QimEeWTpSIAC4-MSg@3","11","12","有，繪製足夠的線",
"-biz_QZbEeW7kSIACySI9A@5","11","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@6","15","17","幾乎正確，僅小部分不正確",2
"f3MV8QimEeWTpSIAC4-MSg@4","7","9","有些部分不到3個以上交點",
"ZAMmhwiXEeW3OCIAC44JnQ@7","3","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@1","2","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@8","8","10","有些偏離，但還算準確",1
"lPnnmgiwEeWCQyIAC5XEog@3","1","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@10","7","10","<co-content><text>明顯不正確</text></co-content>",
"f3MV8QimEeWTpSIAC4-MSg@2","3","4","有繪製出正確同心圓",
"lPnnmgiwEeWCQyIAC5XEog@8","38","40","沒有",0
"mOdhnQjIEeWRIiIAC9lFJw@10","23","26","兩面皆沒有完整繪製",0
"f3MV8QimEeWTpSIAC4-MSg@4","3","5","有繪製同心圓，但直徑錯誤",
"RqtD8gZEEeWUACIAC5cRqg@10","23","25","部分不精準",
"Yt0OUgjCEeWk6iIAC3_PpA@12","4","6","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"mOdhnQjIEeWRIiIAC9lFJw@7","5","6","是，非常近似2:1",2
"Yt0OUgjCEeWk6iIAC3_PpA@10","28","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@5","32","33","合理，且敘述豐富",
"lPnnmgiwEeWCQyIAC5XEog@4","7","10","幾乎完全不正確，或繪製的不是上視圖",0
"lPnnmgiwEeWCQyIAC5XEog@6","11","14","幾乎完全不正確",0
"lPnnmgiwEeWCQyIAC5XEog@5","7","8","完全正確",2
"Yt0OUgjCEeWk6iIAC3_PpA@11","28","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@10","45","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@6","12","15","方框長寬明顯不是直徑",2
"lPnnmgiwEeWCQyIAC5XEog@8","7","10","幾乎完全不正確，或繪製的不是上視圖",0
"hnL5aAjbEeWi2iIAC7RHVw@6","2","6","完全沒有畫出",
"Yt0OUgjCEeWk6iIAC3_PpA@5","20","23","很大部分不正確",1
"hnL5aAjbEeWi2iIAC7RHVw@3","2","4","小部分不正確",
"mOdhnQjIEeWRIiIAC9lFJw@4","5","","",0
"f3MV8QimEeWTpSIAC4-MSg@2","15","18","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@2","1","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@11","32","34","部分應當為平行的線，沒有繪製平行",1
"f3MV8QimEeWTpSIAC4-MSg@3","7","9","有些部分不到3個以上交點",
"Yt0OUgjCEeWk6iIAC3_PpA@10","15","16","完全正確",3
"f3MV8QimEeWTpSIAC4-MSg@2","15","16","有正確畫出",
"hnL5aAjbEeWi2iIAC7RHVw@10","2","5","<co-content><text>明顯不正確</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@7","7","9","部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@6","11","12","完全正確",2
"zwkOqgjdEeWeSiIACymIuA@4","2","Yes","Yes",
"f3MV8QimEeWTpSIAC4-MSg@2","2","No","No",
"hnL5aAjbEeWi2iIAC7RHVw@10","7","11","<co-content><text>完全沒有畫出</text></co-content>",
"s8EwFwYvEeWW0yIAC5cQUQ@3","12","14","<co-content><text>無</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@8","42","44","沒有",0
"Yt0OUgjCEeWk6iIAC3_PpA@8","15","19","幾乎完全不正確，或繪製的不是上視圖",0
"Yt0OUgjCEeWk6iIAC3_PpA@5","20","21","完全正確",3
"f3MV8QimEeWTpSIAC4-MSg@5","1","No","No",
"-biz_QZbEeW7kSIACySI9A@7","4","5","<co-content><text>有</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@7","8","9","是，非常接近正確的位置",2
"hnL5aAjbEeWi2iIAC7RHVw@4","2","4","小部分不正確",
"ZAMmhwiXEeW3OCIAC44JnQ@10","32","34","<co-content><text>合理</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@5","15","17","是",1
"-biz_QZbEeW7kSIACySI9A@3","1","3","無",
"RqtD8gZEEeWUACIAC5cRqg@10","18","19","相當完整",
"zwkOqgjdEeWeSiIACymIuA@6","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@7","12","17","沒有畫出方框",0
"s8EwFwYvEeWW0yIAC5cQUQ@1","12","14","無",
"mOdhnQjIEeWRIiIAC9lFJw@11","27","28","完全正確",3
"mOdhnQjIEeWRIiIAC9lFJw@8","12","14","有畫出長寬為直徑的框，但明顯沒有以圓心為中心",2
"hnL5aAjbEeWi2iIAC7RHVw@10","1","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@9","1","Yes","Yes",1
"s8EwFwYvEeWW0yIAC5cQUQ@3","2","4","<co-content><text>否，看不出或未使用正方形法來繪製圓與弧</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@11","20","23","很大部分不正確",1
"Yt0OUgjCEeWk6iIAC3_PpA@7","10","13","很大部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@4","7","9","部分不正確",1
"hnL5aAjbEeWi2iIAC7RHVw@4","7","9","小部分不正確",
"lPnnmgiwEeWCQyIAC5XEog@8","46","48","沒有",0
"Yt0OUgjCEeWk6iIAC3_PpA@6","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@10","34","37","<co-content><text>幾乎完全不正確</text></co-content>",0
"lPnnmgiwEeWCQyIAC5XEog@10","11","13","<co-content><text>部分不正確</text></co-content>",1
"lPnnmgiwEeWCQyIAC5XEog@10","4","6","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"Yt0OUgjCEeWk6iIAC3_PpA@6","26","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@12","28","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@7","15","16","完全正確",3
"lPnnmgiwEeWCQyIAC5XEog@8","7","9","部分不正確",1
"RqtD8gZEEeWUACIAC5cRqg@9","2","3","相當完整",
"s8EwFwYvEeWW0yIAC5cQUQ@1","2","3","是",
"Yt0OUgjCEeWk6iIAC3_PpA@11","15","17","幾乎正確，僅小部分不正確",2
"lPnnmgiwEeWCQyIAC5XEog@6","19","21","部分不正確",1
"RqtD8gZEEeWUACIAC5cRqg@11","10","12","<co-content><text>不完整</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@6","7","9","部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@10","32","33","<co-content><text>合理，且敘述豐富 </text></co-content>",
"f3MV8QimEeWTpSIAC4-MSg@2","11","12","有，繪製足夠的線",
"f3MV8QimEeWTpSIAC4-MSg@4","7","10","所有部分皆由不到3個交點",
"mOdhnQjIEeWRIiIAC9lFJw@7","8","11","圓心位置明顯偏離過大，或看不出圓心如何定位",0
"lPnnmgiwEeWCQyIAC5XEog@3","2","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@10","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"hnL5aAjbEeWi2iIAC7RHVw@9","2","3","完全正確",
"mOdhnQjIEeWRIiIAC9lFJw@9","2","3","是，兩軸與水平線皆夾幾乎30度",2
"ZAMmhwiXEeW3OCIAC44JnQ@10","26","30","<co-content><text>完全沒有標出拋物線交點 </text></co-content>",
"f3MV8QimEeWTpSIAC4-MSg@3","2","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@9","6","7","相當完整",
"mOdhnQjIEeWRIiIAC9lFJw@6","2","4","其中一軸或兩軸皆明顯沒有夾30度",0
"lPnnmgiwEeWCQyIAC5XEog@5","2","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@11","14","17","<co-content><text>完全沒有繪製</text></co-content>",
"ZAMmhwiXEeW3OCIAC44JnQ@9","17","20","否，完全沒有標出拋物線交點",
"Yt0OUgjCEeWk6iIAC3_PpA@12","1","2","<co-content><text>是</text></co-content>",1
"lPnnmgiwEeWCQyIAC5XEog@9","46","48","沒有",0
"mOdhnQjIEeWRIiIAC9lFJw@4","5","6","是，非常近似2:1",2
"ZAMmhwiXEeW3OCIAC44JnQ@8","4","5","是，兩者皆等分正確",
"Yt0OUgjCEeWk6iIAC3_PpA@9","15","18","很大部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@7","34","36","部分不正確",1
"Yt0OUgjCEeWk6iIAC3_PpA@12","7","8","<co-content><text>是</text></co-content>",1
"-biz_QZbEeW7kSIACySI9A@5","1","2","有",
"Yt0OUgjCEeWk6iIAC3_PpA@6","27","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@7","2","4","小部分不正確",
"lPnnmgiwEeWCQyIAC5XEog@5","19","21","部分不正確",1
"hnL5aAjbEeWi2iIAC7RHVw@6","1","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@6","17","19","否，有標註出拋物線交點，但標註不完整",
"RqtD8gZEEeWUACIAC5cRqg@10","2","5","完全沒有繪製",
"Yt0OUgjCEeWk6iIAC3_PpA@11","27","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@5","49","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@5","46","48","沒有",0
"lPnnmgiwEeWCQyIAC5XEog@8","15","17","是",1
"RqtD8gZEEeWUACIAC5cRqg@5","14","17","完全沒有繪製",
"lPnnmgiwEeWCQyIAC5XEog@10","15","18","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"ZAMmhwiXEeW3OCIAC44JnQ@8","26","30","完全沒有標出拋物線交點",
"lPnnmgiwEeWCQyIAC5XEog@7","2","No","No",0
"Yt0OUgjCEeWk6iIAC3_PpA@9","1","2","是",1
"lPnnmgiwEeWCQyIAC5XEog@9","7","9","部分不正確",1
"RqtD8gZEEeWUACIAC5cRqg@8","18","20","不完整",
"Yt0OUgjCEeWk6iIAC3_PpA@10","1","2","是",1
"RqtD8gZEEeWUACIAC5cRqg@8","14","17","完全沒有繪製",
"zwkOqgjdEeWeSiIACymIuA@7","3","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@5","28","No","No",0
"Yt0OUgjCEeWk6iIAC3_PpA@6","28","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@4","4","6","否，兩者其中一個沒有正確等分",
"lPnnmgiwEeWCQyIAC5XEog@7","7","8","完全正確",2
"-biz_QZbEeW7kSIACySI9A@3","4","5","有",
"ZAMmhwiXEeW3OCIAC44JnQ@6","26","28","標出的點中，部分不是正確的點 ",
"zwkOqgjdEeWeSiIACymIuA@2","4","6","僅其中一種圖有標註",
"f3MV8QimEeWTpSIAC4-MSg@4","19","22","沒有完整繪製橢圓",
"f3MV8QimEeWTpSIAC4-MSg@4","11","13","沒有繪製足夠的線",
"f3MV8QimEeWTpSIAC4-MSg@2","7","10","所有部分皆由不到3個交點",
"f3MV8QimEeWTpSIAC4-MSg@4","15","16","有正確畫出",
"RqtD8gZEEeWUACIAC5cRqg@10","18","21","完全沒有繪製",
"hnL5aAjbEeWi2iIAC7RHVw@4","12","14","小部分不正確",
"hnL5aAjbEeWi2iIAC7RHVw@7","2","3","完全正確",
"mOdhnQjIEeWRIiIAC9lFJw@6","8","11","圓心位置明顯偏離過大，或看不出圓心如何定位",0
"f3MV8QimEeWTpSIAC4-MSg@4","15","17","有畫出，但不完全正確",
"lPnnmgiwEeWCQyIAC5XEog@8","49","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@6","12","17","沒有畫出方框",0
"hnL5aAjbEeWi2iIAC7RHVw@8","2","5","明顯不正確",
"s8EwFwYvEeWW0yIAC5cQUQ@1","16","18","尚可",
"zwkOqgjdEeWeSiIACymIuA@6","2","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@7","1","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@8","2","3","是，兩軸與水平線皆夾幾乎30度",2
"ZAMmhwiXEeW3OCIAC44JnQ@9","1","No","No",
"lPnnmgiwEeWCQyIAC5XEog@8","4","5","是",1
"hnL5aAjbEeWi2iIAC7RHVw@3","7","10","明顯不正確",
"-biz_QZbEeW7kSIACySI9A@4","13","Yes","Yes",
"f3MV8QimEeWTpSIAC4-MSg@2","15","17","有畫出，但不完全正確",
"Yt0OUgjCEeWk6iIAC3_PpA@5","10","13","很大部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@6","3","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@6","6","7","相當完整",
"Yt0OUgjCEeWk6iIAC3_PpA@1","1","2","是",1
"lPnnmgiwEeWCQyIAC5XEog@3","2","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@8","23","26","兩面皆沒有完整繪製",0
"mOdhnQjIEeWRIiIAC9lFJw@11","12","14","有畫出長寬為直徑的框，但明顯沒有以圓心為中心",2
"ZAMmhwiXEeW3OCIAC44JnQ@7","26","28","標出的點中，部分不是正確的點 ",
"Yt0OUgjCEeWk6iIAC3_PpA@11","27","No","No",0
"-biz_QZbEeW7kSIACySI9A@7","7","9","<co-content><text>無</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@6","23","25","僅一面有完整繪製",1
"f3MV8QimEeWTpSIAC4-MSg@5","3","6","<co-content><text>沒有畫出同心圓</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@12","18","20","<co-content><text>垂線繪製不正確，以至於弧繪製不正確</text></co-content>",2
"zwkOqgjdEeWeSiIACymIuA@6","8","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@10","8","10","有些偏離，但還算準確",1
"hnL5aAjbEeWi2iIAC7RHVw@3","12","13","完全正確",
"ZAMmhwiXEeW3OCIAC44JnQ@10","26","29","<co-content><text>標出的點皆不正確  </text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@8","27","No","No",0
"Yt0OUgjCEeWk6iIAC3_PpA@7","20","21","完全正確",3
"RqtD8gZEEeWUACIAC5cRqg@9","18","20","不完整",
"lPnnmgiwEeWCQyIAC5XEog@9","19","21","部分不正確",1
"Yt0OUgjCEeWk6iIAC3_PpA@5","4","5","是",1
"ZAMmhwiXEeW3OCIAC44JnQ@8","21","25","完全沒有標出拋物線交點",
"zwkOqgjdEeWeSiIACymIuA@4","1","Yes","Yes",
"hnL5aAjbEeWi2iIAC7RHVw@8","7","9","小部分不正確",
"lPnnmgiwEeWCQyIAC5XEog@4","1","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@6","12","13","是，兩者皆完整畫出頂點與兩側等分點的連線  ",
"mOdhnQjIEeWRIiIAC9lFJw@8","32","35","所有應當平行的線，幾乎都不平行",0
"f3MV8QimEeWTpSIAC4-MSg@2","1","No","No",
"f3MV8QimEeWTpSIAC4-MSg@3","19","22","沒有完整繪製橢圓",
"lPnnmgiwEeWCQyIAC5XEog@8","2","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@6","14","15","相當完整",
"ZAMmhwiXEeW3OCIAC44JnQ@8","3","No","No",
"hnL5aAjbEeWi2iIAC7RHVw@3","7","11","完全沒有畫出",
"RqtD8gZEEeWUACIAC5cRqg@11","2","4","<co-content><text>不完整</text></co-content>",
"hnL5aAjbEeWi2iIAC7RHVw@8","2","6","完全沒有畫出",
"mOdhnQjIEeWRIiIAC9lFJw@10","8","9","是，非常接近正確的位置",2
"Yt0OUgjCEeWk6iIAC3_PpA@9","28","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@10","12","15","方框長寬明顯不是直徑",2
"lPnnmgiwEeWCQyIAC5XEog@4","2","Yes","Yes",1
"ZAMmhwiXEeW3OCIAC44JnQ@4","17","19","否，有標註出拋物線交點，但標註不完整",
"lPnnmgiwEeWCQyIAC5XEog@9","15","17","是",1
"hnL5aAjbEeWi2iIAC7RHVw@8","1","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@8","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"hnL5aAjbEeWi2iIAC7RHVw@3","12","16","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@7","21","23","標出的點中，部分不是正確的點 ",
"mOdhnQjIEeWRIiIAC9lFJw@10","32","33","是，皆保持平行",2
"ZAMmhwiXEeW3OCIAC44JnQ@6","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"s8EwFwYvEeWW0yIAC5cQUQ@3","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@12","32","35","<co-content><text>所有應當平行的線，幾乎都不平行</text></co-content>",0
"Yt0OUgjCEeWk6iIAC3_PpA@9","27","Yes","Yes",1
"zwkOqgjdEeWeSiIACymIuA@7","1","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@4","15","17","幾乎正確，僅小部分不正確",2
"ZAMmhwiXEeW3OCIAC44JnQ@7","21","22","是，標出的點皆為正確的交點",
"zwkOqgjdEeWeSiIACymIuA@7","4","6","<co-content><text>僅其中一種圖有標註</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@10","2","3","是，兩軸與水平線皆夾幾乎30度",2
"Yt0OUgjCEeWk6iIAC3_PpA@11","7","9","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@4","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@5","3","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@10","14","17","完全沒有繪製",
"ZAMmhwiXEeW3OCIAC44JnQ@3","2","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@6","21","24","標出的點皆不正確",
"Yt0OUgjCEeWk6iIAC3_PpA@3","10","14","幾乎完全不正確，或繪製的不是上視圖",0
"Yt0OUgjCEeWk6iIAC3_PpA@4","20","22","幾乎正確，僅小部分不正確",2
"-biz_QZbEeW7kSIACySI9A@7","1","3","<co-content><text>無</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@6","3","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@5","1","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@7","30","33","幾乎完全不正確，或繪製的不是右側視圖",0
"Yt0OUgjCEeWk6iIAC3_PpA@12","10","13","<co-content><text>很大部分不正確</text></co-content>",1
"ZAMmhwiXEeW3OCIAC44JnQ@9","17","19","否，有標註出拋物線交點，但標註不完整",
"zwkOqgjdEeWeSiIACymIuA@3","8","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@6","7","8","是",1
"ZAMmhwiXEeW3OCIAC44JnQ@2","2","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@7","32","34","部分應當為平行的線，沒有繪製平行",1
"ZAMmhwiXEeW3OCIAC44JnQ@7","17","18","是，有標註出拋物線交點",
"mOdhnQjIEeWRIiIAC9lFJw@8","8","9","是，非常接近正確的位置",2
"lPnnmgiwEeWCQyIAC5XEog@10","45","No","No",0
"f3MV8QimEeWTpSIAC4-MSg@2","7","9","有些部分不到3個以上交點",
"zwkOqgjdEeWeSiIACymIuA@6","4","7","兩種圖皆沒有標註尺寸",
"lPnnmgiwEeWCQyIAC5XEog@6","7","8","完全正確",2
"RqtD8gZEEeWUACIAC5cRqg@11","14","16","<co-content><text>不完整</text></co-content>",
"ZAMmhwiXEeW3OCIAC44JnQ@9","32","33","合理，且敘述豐富",
"RqtD8gZEEeWUACIAC5cRqg@10","6","7","相當完整",
"mOdhnQjIEeWRIiIAC9lFJw@11","12","17","沒有畫出方框",0
"zwkOqgjdEeWeSiIACymIuA@3","2","Yes","Yes",
"-biz_QZbEeW7kSIACySI9A@5","13","No","No",
"lPnnmgiwEeWCQyIAC5XEog@2","3","No","No",0
"zwkOqgjdEeWeSiIACymIuA@3","3","No","No",
"f3MV8QimEeWTpSIAC4-MSg@2","11","14","完全沒有繪製或繪製錯誤",
"lPnnmgiwEeWCQyIAC5XEog@9","7","8","完全正確",2
"f3MV8QimEeWTpSIAC4-MSg@5","19","22","<co-content><text>沒有完整繪製橢圓</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@7","46","47","有",2
"zwkOqgjdEeWeSiIACymIuA@7","3","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@8","12","17","沒有畫出方框",0
"-biz_QZbEeW7kSIACySI9A@5","13","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@8","3","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@5","17","19","否，有標註出拋物線交點，但標註不完整",
"ZAMmhwiXEeW3OCIAC44JnQ@9","21","22","是，標出的點皆為正確的交點",
"ZAMmhwiXEeW3OCIAC44JnQ@9","12","13","是，兩者皆完整畫出頂點與兩側等分點的連線  ",
"mOdhnQjIEeWRIiIAC9lFJw@6","18","21","完全沒有繪製垂線",0
"s8EwFwYvEeWW0yIAC5cQUQ@1","9","10","有",
"Yt0OUgjCEeWk6iIAC3_PpA@12","1","3","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"lPnnmgiwEeWCQyIAC5XEog@6","23","25","部分不正確",1
"zwkOqgjdEeWeSiIACymIuA@2","3","Yes","Yes",
"-biz_QZbEeW7kSIACySI9A@4","11","Yes","Yes",
"zwkOqgjdEeWeSiIACymIuA@7","9","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@9","32","33","是，皆保持平行",2
"lPnnmgiwEeWCQyIAC5XEog@10","30","33","<co-content><text> 幾乎完全不正確，或繪製的不是右側視圖</text></co-content>",0
"-biz_QZbEeW7kSIACySI9A@7","4","6","<co-content><text>無</text></co-content>",
"zwkOqgjdEeWeSiIACymIuA@6","3","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@6","15","19","幾乎完全不正確，或繪製的不是上視圖",0
"ZAMmhwiXEeW3OCIAC44JnQ@8","12","13","是，兩者皆完整畫出頂點與兩側等分點的連線  ",
"Yt0OUgjCEeWk6iIAC3_PpA@9","10","12","幾乎正確，僅小部分不正確",2
"lPnnmgiwEeWCQyIAC5XEog@4","11","14","幾乎完全不正確",0
"lPnnmgiwEeWCQyIAC5XEog@4","4","5","是",1
"RqtD8gZEEeWUACIAC5cRqg@11","2","3","<co-content><text>相當完整</text></co-content>",
"RqtD8gZEEeWUACIAC5cRqg@8","23","25","部分不精準",
"ZAMmhwiXEeW3OCIAC44JnQ@6","1","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@3","3","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@9","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@7","3","Yes","Yes",1
"s8EwFwYvEeWW0yIAC5cQUQ@1","12","13","有",
"lPnnmgiwEeWCQyIAC5XEog@10","7","9","<co-content><text>部分不正確</text></co-content>",1
"ZAMmhwiXEeW3OCIAC44JnQ@4","2","Yes","Yes",
"zwkOqgjdEeWeSiIACymIuA@2","3","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@8","1","Yes","Yes",
"RqtD8gZEEeWUACIAC5cRqg@5","14","16","不完整",
"lPnnmgiwEeWCQyIAC5XEog@7","23","24","完全正確",2
"ZAMmhwiXEeW3OCIAC44JnQ@3","1","No","No",
"lPnnmgiwEeWCQyIAC5XEog@9","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@9","34","36","部分不正確",1
"Yt0OUgjCEeWk6iIAC3_PpA@9","15","17","幾乎正確，僅小部分不正確",2
"RqtD8gZEEeWUACIAC5cRqg@7","2","4","不完整",
"ZAMmhwiXEeW3OCIAC44JnQ@10","8","11","<co-content><text>否，沒有畫出垂直延伸線，或完全繪製錯誤 </text></co-content>",
"hnL5aAjbEeWi2iIAC7RHVw@6","2","5","明顯不正確",
"ZAMmhwiXEeW3OCIAC44JnQ@6","2","No","No",
"lPnnmgiwEeWCQyIAC5XEog@7","38","39","有",2
"hnL5aAjbEeWi2iIAC7RHVw@7","2","6","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@6","4","5","是，兩者皆等分正確",
"f3MV8QimEeWTpSIAC4-MSg@3","3","6","沒有畫出同心圓",
"Yt0OUgjCEeWk6iIAC3_PpA@10","10","13","很大部分不正確",1
