discussion_answer_id,taiwan_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"iWLE2Y-nEeWmnRIolwGa0w",f123f7f8c241cdc1cdbf45f4cdd7458acb6d80d8,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我試了兩週還是無法欸＠＠</text><text>有什麼方法嗎？</text></co-content>","33sjv0MoEeWxOxIbgUSIFQ","",2015-11-20 16:55:43.193,2015-11-21 05:55:28.926
"zvIBET94EeWnMCIAC9gGzQ",459ab83f3ee8f83d360a60aba84e1fa93a838395,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我也试了一下，觉得转动手腕的支点法确实比较难操作（可能比徒手画更不圆），但是转动纸张的支点法会好很多，确实能画得出不错的圆。</text></co-content>","w30JASFbEeWYoCIAC5MBcw","",2015-08-10 15:59:40.526,2015-08-10 15:59:40.526
"s8MxST93EeWGtiIAC7XhOg",459ab83f3ee8f83d360a60aba84e1fa93a838395,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>或者是右键，在新窗口打开图片也可以。</text></co-content>","un6s1zQGEeWPACIACw4G5w","",2015-08-10 15:51:45.424,2015-08-10 15:51:45.424
"-o2ZAT93EeW2ASIACxeTpg",459ab83f3ee8f83d360a60aba84e1fa93a838395,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我也遇到过好几次这种情况，有时候多刷新几遍就可以看到。</text><text>如果楼主用的是Chrome，可以对着未能显示出来的小图片符号点右键，选择“审查元素\"，然后把得到的图片地址单独复制出來，在一个新的页面打开。</text></co-content>","oI_-RDX8EeWNVyIAC0uErA","",2015-08-10 15:53:44.191,2015-08-10 15:53:44.191
"G30Nav-NEeWpRBJSZ0Y3Bw",6f4ba59e3dce06e9d8c260210cf6f4c1561445ff,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Hello Yung Ha,</text><text>You are welcome.  I can empathise with you totally as I have another problem which I hope the coursera staff would help sort out. Till now there is no response. </text><text>Desperate time calls for desperate measure.  I decided to google National Taiwan University and found a way of emailing the teaching assistants of civil engineering dept</text><text>Should you be interested, google \"national taiwan university, Yi-Ling Chiang, teaching assistant\".  You will find that there is a list of names(in English) of the civil engineering teaching staff with their email addresses.  Copy down their names. Go back to the CAD course.  In module 1, you will find a photo album of the people involved in running this course.  Try and match one of those names in the photo album against the list of names shown in google(that is if you or a friend reads Chinese).  Otherwise, just pick a name and email your problem to that particular teaching assistant of your choice.  </text><text>I have not tried matching their names against those in the photo album yet so will not be able to tell you which teaching assistant to email to in order to get some help.</text><text>Good luck.</text></co-content>","DwTsxP2aEeWS4Ar9qFG8UQ","",2016-04-11 02:28:42.132,2016-04-11 02:28:42.132
"mq7Taf7xEeWa4BJaeUokOQ",6f4ba59e3dce06e9d8c260210cf6f4c1561445ff,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Hello Yung Ha,</text><text>I am having the same problem.  If your computer does not have any .Net utility installed, you can download .NET 4.5 from Microsoft's website, and AutoCAD 2015 will install. </text><text>In my case, my computer software has recently been updated.  The utility .NET 4.5 has been updated to .NET 4.6. During installation, I got the same error message as you because AutoCAD 2015 cannot recognise .NET 4.6.  </text><text>I tried downloading .NET 4.5 from Microsoft's website, but it refused to install because my computer already has .NET 4.6 installed.  Not to be beaten, instead of choosing AutoCAD 2015, I chose AutoCAD 2016 and successfully installed it , hoping that it is not too much different to the 2015 version.  Does Professor Kang have any comment on this solution to the problem?</text></co-content>","DwTsxP2aEeWS4Ar9qFG8UQ","",2016-04-10 07:55:34.039,2016-04-10 07:55:34.039
"jMbEn8DSEeWb3QofSqIPlQ",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>2D 學的是AutoCAD， 3D 學的是SketchUp，如果時間允許，你可以兩門課程一起學習 ^_^</text></co-content>","dtlaPnhUEeWDzg4yGnIlTw","",2016-01-22 06:37:04.217,2016-01-22 06:37:04.217
"uiuNBR4-EeWA7CIAC5WDNQ",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是的，2016版本已经在5月底发布了，2015版本与2016版本在界面和基础功能上并无区别，只是硬件加速等功能的改进等等。😊</text></co-content>","ZRiOLxQtEeWM2iIAC0KUpw","",2015-06-29 09:10:46.489,2015-06-29 12:09:01.983
"rhwWIR4-EeWd3iIAC7VAtA",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是的，2016版本已经在5月底发布了，2015版本与2016版本在界面和基础功能上并无区别，只是硬件加速等功能的改进等等。</text></co-content>","ZRiOLxQtEeWM2iIAC0KUpw","pjtgth40EeWmISIAC9QOog",2015-06-29 09:10:26.255,2015-06-29 09:10:26.255
"lrCRQzRQEeWNVyIAC0uErA",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>您好，</text><text>上傳完成并編輯好作業后點擊“預覽”，會自動生成預覽頁面，此時，再點擊”提交”才算提交了作業。</text></co-content>","B2eifx4qEeWA7CIAC5WDNQ","",2015-07-27 11:14:03.485,2015-07-27 11:14:03.485
"VCyGGDRQEeWddiIAC9pDDA",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>您好，</text><text>我也遇到了相同的問題，用IE瀏覽器的時候，衹能上傳和保存作業，點擊“預覽”會不停的Saving...</text><text>使用Chrome瀏覽器即可解決提交作業的問題。</text></co-content>","u6rAtTN4EeWj5iIACwIAYw","",2015-07-27 11:12:11.89,2015-07-27 11:12:11.89
"pteVjB4-EeWYoCIAC5MBcw",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是的，2016版本已经在5月底发布了，2015版本与2016版本在界面和基础功能上并无区别，只是硬件加速等功能的改进等等。😊</text></co-content>","ZRiOLxQtEeWM2iIAC0KUpw","pjtgth40EeWmISIAC9QOog",2015-06-29 09:10:14.062,2015-06-29 12:08:47.949
"ox6sMx4-EeWYoCIAC5MBcw",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是的，2016版本已经在5月底发布了，2015版本与2016版本在界面和基础功能上并无区别，只是硬件加速等功能的改进等等。😊</text></co-content>","ZRiOLxQtEeWM2iIAC0KUpw","pjtgth40EeWmISIAC9QOog",2015-06-29 09:10:07.817,2015-06-29 12:08:36.182
"1oJX-B4-EeWmISIAC9QOog",adb2b8500d20558357e419aa4eff47c50bd1a471,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text></text></co-content>","7kkQsRuZEeWYoCIAC5MBcw","",2015-06-29 09:11:34.034,2015-06-29 09:11:34.034
"8k-ENYzYEeW7Cw7aHtmkKw",6b1c1b6317cb2bf02dde5c21532f0c81ae6c3c22,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我的也是啊，怎么换面都画不出来</text></co-content>","gkkkpnmuEeWb4g4qCdqdUQ","bI8QNXtgEeWb4g4qCdqdUQ",2015-11-17 03:11:51.079,2015-11-17 03:11:51.079
"HnPoERh5EeWA7CIAC5WDNQ",8713d6457f1aba5d029134140855d3094688f268,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>感谢台大的老师们，先免费学习起来。</text></co-content>","5UfTIRPGEeWM2iIAC0KUpw","XbBt5RPlEeWYoCIAC5MBcw",2015-06-22 00:53:38.569,2015-06-22 00:53:38.569
"YVWYOxSKEeWYoCIAC5MBcw",ae10569ef75d3a298341b0ba53384057cd95865f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>字幕和老师讲话不同步？</text></co-content>","5UfTIRPGEeWM2iIAC0KUpw","",2015-06-17 00:47:07.571,2015-06-17 00:47:07.571
"nySmgSbFEeWerCIAC1CI_g",5a51df8ed2cd7caf59fa0fcd72cd1e213c044167,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>依照作業的指示命名圖檔，把作業圖檔上傳，就可以通過了！</text></co-content>","-DfVnh4lEeWYoCIAC5MBcw","",2015-07-10 05:36:32.506,2015-07-10 05:36:32.506
"4t0eRCTEEeWA7CIAC5WDNQ",5a51df8ed2cd7caf59fa0fcd72cd1e213c044167,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>I can access the links after switch to Firefox.</text></co-content>","Mu3c4yTDEeWYoCIAC5MBcw","",2015-07-07 16:26:14.30,2015-07-07 16:26:14.30
"pDQcwYCREeWe6Qot63L7mQ",5a51df8ed2cd7caf59fa0fcd72cd1e213c044167,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>很棒的課程，不僅適合在校的同學，也很適合初入行的從業人士，我也會推薦新手AutoCAD同事來此學習，雖然本人從業領域是電子業，並非建築相關，但AutoCAD的基礎操作都是一致的。</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-01 12:11:11.816,2015-11-01 12:11:11.816
"ACk10CuKEeWw8CIACnuItg",21583fa60c54e80d123753aa526684df80875637,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>a 无法顺利安装的同学可以尝试选择Br</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-07-16 07:12:21.285,2015-07-16 07:12:39.909
"fbomoplrEeWNbBIwwhtGwQ",0b3d78a98f88c1ed078903e8be045bb10c1c569c,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>康老师，我的考试通过了 为什么没有证书呢</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-12-03 03:11:05.457,2015-12-03 03:11:05.457
"iNUiYkrFEeWUBw792DK9fQ",0b3d78a98f88c1ed078903e8be045bb10c1c569c,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>这个应该问谁你们知道么</text></co-content>","FLlP4T6bEeW2ASIACxeTpg","",2015-08-25 01:06:36.935,2015-08-25 01:06:36.935
"7ZcbPRRFEeWYoCIAC5MBcw",ba07638a40e672bb0cc569b693cab9be37c19d01,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>大家只需要在这个网址上下载就行了 这是在创建账号之前的网址 http://www.autodesk.com/education/free-software/autocad</text><text/></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-06-16 16:37:07.607,2015-06-16 16:37:07.607
"zyiT3RRFEeWYoCIAC5MBcw",ba07638a40e672bb0cc569b693cab9be37c19d01,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>简报中的网址：http://www.autodesk.com.tw/student-community/free 已经改为http://www.autodesk.com.tw/education/country-gateway了 </text><text/></co-content>","AzTGsBPKEeWM2iIAC0KUpw","woQgYBQMEeWM2iIAC0KUpw",2015-06-16 16:36:16.551,2015-06-16 16:36:16.551
"oNoT0UVDEeWPFgp1wk3USw",bc2e2ca92103f409422ba38a8cba6b82b7d07a5e,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>502 caption</text></co-content>","VFfjfxtpEeWA7CIAC5WDNQ","",2015-08-18 00:54:06.844,2015-08-18 00:54:06.844
"pmJzEkLiEeWySA6VF2_0Lw",62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>microsation,bentley公司的2D 3D软件</text></co-content>","xDr0tzgtEeWj5iIACwIAYw","",2015-08-15 00:14:52.618,2015-08-15 00:14:52.618
"PGCojUc-EeW0UA4hZsSjlQ",62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text><a href=\"http://news.mydrivers.com/1/439/439488.htm\">http://news.mydrivers.com/1/439/439488.htm</a></text><text>  Microsoft .NET Framework 4.6简体  </text></co-content>","i4SyzUNCEeW-OhK375__6Q","",2015-08-20 13:20:33.118,2015-08-20 13:20:33.118
"-8B350c9EeW1lhIkNE2TLQ",62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text><a href=\"http://www.microsoft.com/zh-TW/download/details.aspx?id=30653\">http://www.microsoft.com/zh-TW/download/details.aspx?id=30653</a></text><text>Microsoft .NET Framework 4.5  </text></co-content>","i4SyzUNCEeW-OhK375__6Q","",2015-08-20 13:18:44.694,2015-08-20 13:18:44.694
"CYNn5LZvEeWgOgqFA-9kqQ",62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>台大课程，用的规范和国内不同。理解其意思即可。台湾用的是美标。</text></co-content>","ZRvWaq79EeWF2Q53QdZUbw","",2016-01-09 01:19:32.19,2016-01-09 01:19:32.19
"sssFfbZwEeWOSBLWq6vR9Q",62fb88676cbf757c91d02da29e247e44d18150ae,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>已评</text></co-content>","ExFCyLLTEeWF2Q53QdZUbw","",2016-01-09 01:31:25.691,2016-01-09 01:31:25.691
"ML71pDOWEeWddiIAC9pDDA",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>課程好像沒有強制完成時間,自由時間上完,我也才上到幾何圖法＿</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2015-07-26 12:59:46.06,2015-07-26 12:59:46.06
"kJvvcRaTEeWmISIAC9QOog",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>只要到安裝進度便當機,已經六次了＿</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-06-19 14:57:54.681,2015-06-19 14:57:54.681
"tj2L_hgTEeWM2iIAC0KUpw",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問:左上方只有紅色三角形autodesk的符號,點入有新建,開啟,儲存等功能,沒有功能區</text><text/><text/></co-content>","Mc9J5hdXEeWA7CIAC5WDNQ","aq8y5xfuEeWA7CIAC5WDNQ",2015-06-21 12:47:44.56,2015-06-21 12:47:44.56
"-XKJMxcwEeWHGCIACznL2w",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>已經在另一台較新的電腦(win 8)下載好了</text></co-content>","sjHftRaREeWd3iIAC7VAtA","",2015-06-20 09:44:41.557,2015-06-20 09:44:41.557
"DAK4HBgWEeWmISIAC9QOog",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>已解決了,在最上方的工具列箭頭內有製圖和3d等...製圖就能產生功能區</text><text/></co-content>","Mc9J5hdXEeWA7CIAC5WDNQ","aq8y5xfuEeWA7CIAC5WDNQ",2015-06-21 13:04:27.452,2015-06-21 13:04:27.452
"0WXUDzOlEeWj5iIACwIAYw",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>首頁開始的時間是自主,上課時程約7周,應該快了吧,我只讀完第四講,還有3講要補呢</text><text/><text>＿＿</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2015-07-26 14:51:38.04,2015-07-26 14:51:38.04
"p4KCmjOVEeWPACIACw4G5w",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>這題我也搞不定說</text></co-content>","FayOZRsoEeWd3iIAC7VAtA","PJL28Rv1EeWmISIAC9QOog",2015-07-26 12:55:55.816,2015-07-26 12:55:55.816
"i7MGPiVoEeWeUyIAC44Ejw",404505cc8bec31d474bef4399ee08f4ee4a7adfc,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我已經安裝好也上到第四講,同學無法下載,恐怕是電腦不符硬體要求,我換兒子的電腦就搞定了</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-07-08 11:57:45.526,2015-07-08 11:57:45.526
"XwZgFCV2EeWeUyIAC44Ejw",b13caf504abde2faae67cdbf0ac222e7d321af56,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>测验中还是有图看不到，靠猜的不幸都错了，伤心</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-07-08 13:36:43.529,2015-07-08 13:36:43.529
"ehTbPSVwEeWx4SIACye3Kw",b13caf504abde2faae67cdbf0ac222e7d321af56,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>要选择三点画圆，再捕捉三角形三个顶点就行了</text><text /><text /></co-content>","kMehKh41EeWA7CIAC5WDNQ","",2015-07-08 12:54:31.942,2015-07-08 12:54:31.942
"paGfLSVnEeWx4SIACye3Kw",6c2a8184e3e27ecefc3924f005d561a367ad7b53,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>楼主 你真好     正愁ing</text></co-content>","AzTGsBPKEeWM2iIAC0KUpw","",2015-07-08 11:51:19.536,2015-07-08 11:51:19.536
"D_2NUD3oEeWm9SIAC5HAew",ada77f3d1d502cef10394570987920ccd7256e7f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text><strong>Maybe you can try this. But they are all in Chinese, hope you can deal with it.</strong></text><text><strong>For better use ,you may download the software Baiduyun from </strong></text><text><a href=\"http://pan.baidu.com/download\">http://pan.baidu.com/download</a> </text><text/><text>(If necessary. With the help of this software, the time out of internet won't matter.)</text><text><strong>Then download CAD2015 from</strong></text><text><a href=\"http://pan.baidu.com/s/1sjpzfaP#render-type=list-view&amp;path=%252FAutoCAD%25202015%252F%25E8%258B%25B1%25E6%2596%2587%25E7%2589%2588\">http://pan.baidu.com/s/1sjpzfaP#render-type=list-view&amp;path=%252FAutoCAD%25202015%252F%25E8%258B%25B1%25E6%2596%2587%25E7%2589%2588</a> </text><text>Remember choose the option to download it with the help of the software.</text><text/></co-content>","d5a7pBf9EeWHGCIACznL2w","",2015-08-08 16:11:01.465,2015-08-08 16:11:15.622
"KvbyHz3lEeWGtiIAC7XhOg",ada77f3d1d502cef10394570987920ccd7256e7f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>如果想做最后的毕业课题的话，多半还是得全部交钱的</text></co-content>","5UfTIRPGEeWM2iIAC0KUpw","",2015-08-08 15:50:18.23,2015-08-08 15:50:18.23
"-Ta8uT3kEeWGtiIAC7XhOg",ada77f3d1d502cef10394570987920ccd7256e7f,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>这种时候CAD吧的资源还是可以用的。。</text></co-content>","uL4gSyxYEeWyOiIAC7aEiQ","",2015-08-08 15:48:54.762,2015-08-08 15:48:54.762
"C_sxyxSsEeWd3iIAC7VAtA",162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>请问助教，如果选择了付费参与课程，获取证书的时间是有限制的吗？如果在DDL内没有完成作业是不是得不到证书了，也不能参加毕业项目？/(ㄒoㄒ)/~~</text><text>如果我选择的付费方式不是一次性付费，而是每学一门课交一次费用，这样会影响到最后参加毕业项目和证书的获得吗？</text><text>还有，如果我是先学习，再付费，这样会不会影响证书的获得和毕业项目的参与？</text></co-content>","B_SunxPxEeWmISIAC9QOog","gbMEbRRFEeWd3iIAC7VAtA",2015-06-17 04:48:07.261,2015-06-17 04:55:36.631
"SZtzHhW7EeWM2iIAC0KUpw",162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢*★,°*:.☆(￣▽￣)/$:*.°★* 。 学会了，我就是不会输入度数。请问极坐标都要这么输入吗？</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","AEq-fhSREeWM2iIAC0KUpw",2015-06-18 13:09:44.266,2015-06-18 13:09:44.266
"UGkWrxW7EeWA7CIAC5WDNQ",162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢，*★,°*:.☆(￣▽￣)/$:*.°★* 。 学会了，我就是不会输入度数。请问极坐标都要这么输入吗？</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","7WRv6hTVEeWM2iIAC0KUpw",2015-06-18 13:09:55.68,2015-06-18 13:09:55.68
"GfyL7xXFEeWmISIAC9QOog",162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>有┭┮﹏┭┮看不到</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-06-18 14:19:59.339,2015-06-18 14:19:59.339
"ISRVIjZ5EeWj5iIACwIAYw",162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>O(∩_∩)O谢谢解答！</text></co-content>","ZPxYtC-VEeWeoSIAC0aC-w","nD2-rjZvEeWNVyIAC0uErA",2015-07-30 05:09:17.964,2015-07-30 05:09:17.964
"WJDY8oCYEeWxYwrkXXmVqQ",f28ca591223587167f7a14610ce82f8f48ae8028,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>课程很有价值，特别是BIM的课程，非常感谢老师努力。就是论坛的问题没人回复，希望老师能定时抽空上来回复一下~</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-01 12:59:11.394,2015-11-01 12:59:11.394
"9XnW3Ej4EeWpgBJUo9Z-Uw",ebaf5da7c6155aabe15af3c8122f2e529dd06a7b,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Mentor 您好! 我的圖形依照老師示範單位(eg.80)顯示起來也是偏小，後來按了右側的「縮放實際範圍」畫面就相對放大容易操作，不知這樣是否正確?</text><text>或，單位那邊的設定要改呢?  (畫面右下角部分「十進位」字樣，游標移過去出現「目前圖面單位UNIT」) </text><text>謝謝您撥冗回覆!</text></co-content>","u4hyOieVEeWSQSIAC5cRKQ","oaBVsCixEeWSQSIAC5cRKQ",2015-08-22 18:09:41.216,2015-08-22 18:09:41.216
"-hJ6wBaDEeWM2iIAC0KUpw",d3560062c8caf9e361c94cec70ad6f9fff76fff7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>不是那道题，是那道题的下一道，测距离的题。</text></co-content>","8EGVKxYsEeWYoCIAC5MBcw","X0jlqRZsEeWM2iIAC0KUpw",2015-06-19 13:06:19.671,2015-06-19 13:06:19.671
"JMpfXxYtEeWd3iIAC7VAtA",d3560062c8caf9e361c94cec70ad6f9fff76fff7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>嗯加載很慢，還要反復刷新才能看到</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-06-19 02:44:45.125,2015-06-19 02:44:45.125
"t0rVsBP4EeWM2iIAC0KUpw",d3560062c8caf9e361c94cec70ad6f9fff76fff7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我也是，说是过期了不能填写了。</text></co-content>","WeSt2xPnEeWYoCIAC5MBcw","",2015-06-16 07:24:25.262,2015-06-16 07:24:25.262
"LCQUAxlTEeWHGCIACznL2w",d3560062c8caf9e361c94cec70ad6f9fff76fff7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>=。=重新画了一个……好了。之前以为那个数字是比例……不知道也是尺寸。。。</text></co-content>","8EGVKxYsEeWYoCIAC5MBcw","rS2cIBbkEeWmISIAC9QOog",2015-06-23 02:54:31.821,2015-06-23 02:54:31.821
"PLpnxR1wEeWd3iIAC7VAtA",bdc7dc74d3af6dd95c6f2ac79499e7dfa30c56d1,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我遇到了同样的问题，一直按Enter键没用</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","",2015-06-28 08:32:39.706,2015-06-28 08:32:39.706
"oo_Fqm5IEeWpCwrPNVXTlw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>請問8:54的地方，剛剛前面剛講完【等角圖】不考慮縮率而是真實長度，這裡又是長度是真實長度的80%?標題是否應為【等角投影圖】?</text></co-content>","DPFBUC9OEeWOkCIAC4UG7w","",2015-10-09 05:43:14.87,2015-10-09 05:43:14.87
"wBxBOICuEeWG5g5SVnl4ww",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>謝謝老師！！</text><text/></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-01 15:39:34.041,2015-11-01 15:39:34.041
"yXaZ0-BwEeWUBxLIsRX_2w",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>老師好，</text><text>我是先接觸到edX，在那裡修了一門課，後來想再找類似課程的時候，無意間看到Coursera，就一頭栽進來了。</text><text>跟樓上一腳還沒踏進大學校園的國中莘莘學子相比，我是已經離開校園數十載的半百老人。現在不乏線上學習課程，但一直想重回校園完整的、有規劃的學一些東西，奈何許多我有興趣的課程門檻頗高，旁聽也不可能，有Coursera這麼好的平台滿足了我一大半的學習熱情。</text><text>我是個網路重度使用者，不喜歡太囉嗦的操作介面，Coursera提供了非常友善的使用環境（例如：截止日可以彈性調整）畫面簡潔悅目、條理清楚、客服100分。當然，還有課程包羅萬象讓人目不暇給。</text><text>說到100分的客服，我要另起一段。我曾經因為選錯課程錯付了費用，向客服寫了email附上相關的截圖和說明，印象中幾乎不到24小時內就獲得coursera客服email回應，並且幾日內就收到客服已處理退款通知，次月的信用卡帳單就收到退款了。這樣的效率與對使用者的信任感，完全打破我對西方社會工作效率的成見。</text><text>以上是我使用Coursera的小小心得。</text><text>感謝活在這個世代，感謝Coursera跟眾多線上開課的平台，感謝開課的學校和教師，感謝康老師開課，期待有日能重回實體校園，再度成為正式學生。</text></co-content>","eYAXX-A-EeW_LA6kKeHOuw","",2016-03-02 12:17:52.562,2016-03-02 12:18:49.433
"7quX8-BwEeW-zxKg_WwtHw",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>老師好，</text><text>我是先接觸到edX，在那裡修了一門課，後來想再找類似課程的時候，無意間看到Coursera，就一頭栽進來了。</text><text>跟樓下一腳還沒踏進大學校園的13歲莘莘學子相比，我是已經離開校園數十載的半百老人。現在不乏線上學習課程，但一直想重回校園完整的、有規劃的學一些東西，奈何許多我有興趣的課程門檻頗高，旁聽也不可能，有Coursera這麼好的平台滿足了我一大半的學習熱情。</text><text>我是個網路重度使用者，不喜歡太囉嗦的操作介面，Coursera提供了非常友善的使用環境（例如：截止日可以彈性調整）畫面簡潔悅目、條理清楚、客服100分。當然，還有課程包羅萬象讓人目不暇給。</text><text>說到100分的客服，我要另起一段。我曾經因為選錯課程錯付了費用，向客服寫了email附上相關的截圖和說明，印象中幾乎不到24小時內就獲得coursera客服email回應，並且幾日內就收到客服已處理退款通知，次月的信用卡帳單就收到退款了。這樣的效率與對使用者的信任感，完全打破我對西方社會工作效率的成見。</text><text>以上是我使用Coursera的小小心得。</text><text>感謝活在這個世代，感謝Coursera跟眾多線上開課的平台，感謝開課的學校和教師，感謝康老師開課，期待有日能重回實體校園，再度成為正式學生。</text></co-content>","eYAXX-A-EeW_LA6kKeHOuw","",2016-03-02 12:18:54.985,2016-03-02 12:19:50.751
"XCNgvG5BEeWgtQq7brjg6Q",1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>根號(2/3)</text></co-content>","DPFBUC9OEeWOkCIAC4UG7w","",2015-10-09 04:51:10.242,2015-10-09 04:51:10.242
